step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
76000,-0.38638797616297327,287.47992451548885,1000.0,0.04451611465029418,-0.9942156422734261,-0.9496995293200016,523.8156036071778,1632.08476953125,1635.011198486328,0.2900323415249586,14121.595211547852
78000,1031.622066476651,892.3248834940459,1000.0,0.04443821015022695,-0.9941880413591861,-0.9497498327493668,521.9307682647706,1638.5740521850587,1641.5395391845702,0.2902941810786724,14220.231079956055
80000,685.9799801235557,1051.3541755239203,1000.0,0.04419728723168373,-0.9941884562969208,-0.9499911696910858,558.4396734313965,1645.5558700561523,1648.5903322143554,0.28739610776305197,14460.383538574219
82000,873.190943610018,1320.3519099925438,1000.0,0.04427330185845494,-0.9941889704465866,-0.9499156695902348,557.5385980911254,1652.6986852416992,1655.755949584961,0.28925645508617165,13986.251568603515
84000,1133.6525959510745,693.7424678488572,1000.0,0.04410845385491848,-0.9940434018075466,-0.949934948772192,586.5346126251221,1657.119580810547,1660.1674188842774,0.2905998585522175,14349.001293457031
86000,1595.7315078186002,1640.8841484506781,1000.0,0.04402292812801897,-0.9940790819823742,-0.9500561557114124,571.8378749465942,1662.3688052368163,1665.4635103759765,0.2864830599203706,14587.076104125976
88000,2598.0554237444644,1999.5979181716334,1000.0,0.04385533560812473,-0.9940469543933869,-0.9501916190087796,584.8951559982299,1666.5886361694336,1669.7615131225587,0.283552288196981,14103.349557006835
90000,2229.9438588872335,2461.9175876525032,1000.0,0.04372874415852129,-0.9941481128633022,-0.9504193698167801,608.0216697006225,1672.0053364868163,1675.2112740478515,0.28580146242678167,15254.084827514649
92000,226.45743854365506,397.23286614078535,1000.0,0.04353186817280948,-0.9942091044485569,-0.9506772367954254,583.7804512023926,1676.7792385253906,1680.0246362915038,0.28595641639083624,14919.347614501954
94000,1688.4310396922544,1115.113243398405,1000.0,0.04358987541496754,-0.9941333618760109,-0.9505434877276421,585.5242003860474,1679.8472291870116,1683.0940126342773,0.2867071587890387,15627.10257788086
96000,1299.618172670133,1363.5822950593135,1000.0,0.04350250201113522,-0.9942398047149181,-0.9507373031079769,600.1434974822998,1684.585774963379,1687.8887634277344,0.28601114083081486,15060.323002807618
98000,1904.0739929702108,1263.3120609894322,1000.0,0.04336260795406997,-0.9942622709274292,-0.9508996631205082,595.931522392273,1689.4638311157228,1692.796947631836,0.2823585669323802,15963.475131713867
100000,1229.8566759325129,1427.6071553443608,1000.0,0.043263573557138446,-0.9943308534324169,-0.9510672806501389,622.8672623825073,1692.8492547607423,1696.2676851196288,0.2828564381599426,15403.992963134766
102000,1739.0167866539323,1321.6773907466422,1000.0,0.04316622502729297,-0.9943707309663296,-0.9512045070230961,593.5679031982422,1695.940401611328,1699.3212334594728,0.28146700575947764,15535.043800537109
104000,1989.0023646174482,1286.4805801263215,1000.0,0.043128938211128114,-0.9944153386056424,-0.9512864016294479,620.3851135940552,1701.0265642089844,1704.4137368774414,0.28076917862147094,15273.687689697266
106000,2963.147024530488,1373.357213569408,1000.0,0.043129914665594696,-0.9944986493885517,-0.9513687352538109,671.3321415481568,1704.9345450439453,1708.363952331543,0.28224231918156145,16926.852685546874
108000,1684.8955157737132,936.9891456166492,1000.0,0.04306799768470228,-0.9945767920017242,-0.95150879535079,636.8942005615235,1709.2443825073242,1712.7359783325196,0.28107166343182327,15779.085599121094
110000,2421.2665828075365,1260.197065043806,1000.0,0.04296835410967469,-0.9946639703810215,-0.9516956174075604,625.3744430770874,1713.3812102661134,1716.8725170898438,0.2829033989608288,15423.022118408204
112000,1914.8273032851241,1938.0216948690795,1000.0,0.04306318545900285,-0.9945845856070519,-0.9515214012563229,631.4313630142212,1715.3644676513672,1718.8747542114259,0.280836296364665,15847.13826586914
114000,2554.4475442192092,2257.2085352367894,1000.0,0.04296321018785238,-0.9946118609309197,-0.9516486513912678,659.9262359848022,1717.0709559936524,1720.635699157715,0.27999732525646687,16067.747989257812
116000,3698.4389666263587,2221.8112374364614,1000.0,0.042833732530474664,-0.9947299917638301,-0.951896260112524,660.8789112243652,1719.7228049316407,1723.27820123291,0.27932305197417734,15658.595208251952
